26,19,5.099019514,4.358898944,1,,,1.31,1,3,4.358898944,1,0.092755982,0.388045702,0.34778347,0.941190718,0.093793542,0.39115838,0.352306087,,,,,
34,24,5.830951895,4.898979486,1,,,1.32,1,4.123105626,4.69041576,1,0.093793542,0.39115838,0.352306087,0.966399712,0.094132236,0.392554851,0.353894702,,,,,
25,32,5,5.656854249,1,,,1.33,1,3.16227766,4.582575695,1,0.094132236,0.392554851,0.353894702,0.950604977,0.094864196,0.394869513,0.357248966,,,,,
16,26,4,5.099019514,1,,,1.34,1,4,4,1,0.094864196,0.394869513,0.357248966,0.957030229,0.095418117,0.397085195,0.359464648,,,,,
13,25,3.605551275,5,1,,,1.35,1,4.123105626,3.605551275,1,0.095418117,0.397085195,0.359464648,0.953854449,0.09605694,0.399719132,0.361767959,,,,,
48,37,6.92820323,6.08276253,1,,,1.36,1,5.291502622,4.582575695,1,0.09605694,0.399719132,0.361767959,0.979547805,0.096182428,0.40038315,0.362343016,,,,,
18,16,4.242640687,4,0,,,1.37,1,4.123105626,5.477225575,1,0.096182428,0.40038315,0.362343016,0.976606803,0.0963466,0.401060051,0.363242225,,,,,
28,32,5.291502622,5.656854249,0,,,1.38,1,4.69041576,3.605551275,1,0.0963466,0.401060051,0.363242225,0.963986154,0.096735699,0.402885087,0.364645142,,,,,
29,26,5.385164807,5.099019514,0,,,1.39,1,4.472135955,5.291502622,1,0.096735699,0.402885087,0.364645142,0.978710321,0.096871675,0.403493187,0.365364655,,,,,
28,30,5.291502622,5.477225575,0,,,1.4,1,3.16227766,4.472135955,1,0.096871675,0.403493187,0.365364655,0.952879916,0.097537765,0.40559955,0.368343503,,,,,
16,26,4,5.099019514,0,,,1.41,1,4.582575695,5.567764363,1,0.097537765,0.40559955,0.368343503,0.982138385,0.097633476,0.406038154,0.368876401,,,,,
18,19,4.242640687,4.358898944,0,,,1.42,1,3.872983346,2.645751311,1,0.097633476,0.406038154,0.368876401,0.933774396,0.098949226,0.411134029,0.372357546,,,,,
40,21,6.32455532,4.582575695,0,,,1.43,1,3.464101615,4.358898944,1,0.098949226,0.411134029,0.372357546,0.958759845,0.099459451,0.4129015,0.374581565,,,,,
33,27,5.744562647,5.196152423,0,,,1.44,1,4,4.472135955,1,0.099459451,0.4129015,0.374581565,0.968514769,0.099756847,0.414091084,0.375911561,,,,,
30,36,5.477225575,6,0,,,1.45,1,3.16227766,4.472135955,1,0.099756847,0.414091084,0.375911561,0.956493159,0.1003247,0.415886795,0.378451079,,,,,
13,6,3.605551275,2.449489743,0,,,1.46,1,6.244997998,5.830951895,1,0.1003247,0.415886795,0.378451079,0.992639699,0.100340953,0.41598829,0.378545845,,,,,
22,15,4.69041576,3.872983346,0,,,1.47,1,3.605551275,3.464101615,1,0.100340953,0.41598829,0.378545845,0.948413439,0.101139304,0.418866789,0.381311417,,,,,
33,29,5.744562647,5.385164807,0,,,1.48,1,5.099019514,4.358898944,1,0.101139304,0.418866789,0.381311417,0.980141156,0.101257617,0.419470065,0.381827128,,,,,
12,17,3.464101615,4.123105626,0,,,1.49,1,5.830951895,4.898979486,1,0.101257617,0.419470065,0.381827128,0.988082175,0.101300227,0.419718524,0.382035875,,,,,
36,47,6,6.8556546,0,,,1.5,1,5,5.656854249,1,0.101300227,0.419718524,0.382035875,0.987395467,0.101347889,0.419956835,0.382305494,,,,,
20,14,4.472135955,3.741657387,0,,,1.51,1,4,5.099019514,1,0.101347889,0.419956835,0.382305494,0.976582106,0.101512409,0.420614912,0.383144381,,,,,
21,21,4.582575695,4.582575695,0,,,1.52,1,3.605551275,5,1,0.101512409,0.420614912,0.383144381,0.971633862,0.1017538,0.421485261,0.384351337,,,,,
24,24,4.898979486,4.898979486,0,,,1.53,1,6.92820323,6.08276253,1,0.1017538,0.421485261,0.384351337,0.995320191,0.10176037,0.421530781,0.384391302,,,,,
23,10,4.795831523,3.16227766,0,,,1.54,1,4.242640687,4,0,0.10176037,0.421530781,0.384391302,0.968559993,0.09262491,0.382772306,0.347849462,,,,,
33,53,5.744562647,7.280109889,0,,,1.55,1,5.291502622,5.656854249,0,0.09262491,0.382772306,0.347849462,0.983468196,0.087747359,0.356962733,0.320257868,,,,,
40,49,6.32455532,7,0,,,1.56,1,5.385164807,5.099019514,0,0.087747359,0.356962733,0.320257868,0.974495168,0.080291058,0.316809324,0.282238044,,,,,
44,31,6.633249581,5.567764363,0,,,1.57,1,5.291502622,5.477225575,0,0.080291058,0.316809324,0.282238044,0.964516867,0.070023834,0.262480281,0.226002142,,,,,
18,17,4.242640687,4.123105626,0,,,1.58,1,4,5.099019514,0,0.070023834,0.262480281,0.226002142,0.906559711,0.044611074,0.16082924,0.096421981,,,,,
20,17,4.472135955,4.123105626,0,,,1.59,1,4.242640687,4.358898944,0,0.044611074,0.16082924,0.096421981,0.759007423,-0.010263473,-0.071983744,-0.142770622,,,,,
55,39,7.416198487,6.244997998,0,,,1.6,1,6.32455532,4.582575695,0,-0.010263473,-0.071983744,-0.142770622,0.246051013,-0.065916446,-0.423964054,-0.397804586,,,,,
24,14,4.898979486,3.741657387,0,,,1.61,1,5.744562647,5.196152423,0,-0.065916446,-0.423964054,-0.397804586,0.010267433,-0.06896505,-0.441476949,-0.413645595,,,,,
26,20,5.099019514,4.472135955,0,,,1.62,1,5.477225575,6,0,-0.06896505,-0.441476949,-0.413645595,0.006902759,-0.071021583,-0.452741045,-0.425984794,,,,,
29,14,5.385164807,3.741657387,0,,,1.63,1,3.605551275,2.449489743,0,-0.071021583,-0.452741045,-0.425984794,0.060264909,-0.088011498,-0.513999055,-0.467601417,,,,,
13,13,3.605551275,3.605551275,0,,,1.64,1,4.69041576,3.872983346,0,-0.088011498,-0.513999055,-0.467601417,0.013256878,-0.091935838,-0.53240584,-0.48280032,,,,,
60,59,7.745966692,7.681145748,0,,,1.65,1,5.744562647,5.385164807,0,-0.091935838,-0.53240584,-0.48280032,0.003171627,-0.092884308,-0.537854388,-0.487907989,,,,,
38,25,6.164414003,5,0,,,1.66,1,3.464101615,4.123105626,0,-0.092884308,-0.537854388,-0.487907989,0.018564544,-0.098350279,-0.556789065,-0.510444762,,,,,
26,12,5.099019514,3.464101615,0,,,1.67,1,6,6.8556546,0,-0.098350279,-0.556789065,-0.510444762,0.000968767,-0.098640627,-0.558531156,-0.512435291,,,,,
17,30,4.123105626,5.477225575,0,,,1.68,1,4.472135955,3.741657387,0,-0.098640627,-0.558531156,-0.512435291,0.010837726,-0.101856708,-0.572913907,-0.524468764,,,,,
19,25,4.358898944,5,0,,,1.69,1,4.582575695,4.582575695,0,-0.101856708,-0.572913907,-0.524468764,0.005877693,-0.103609652,-0.580946905,-0.532501762,,,,,
27,14,5.196152423,3.741657387,0,,,1.7,1,4.898979486,4.898979486,0,-0.103609652,-0.580946905,-0.532501762,0.003840244,-0.104757301,-0.586569213,-0.53812407,,,,,
27,20,5.196152423,4.472135955,0,,,1.71,1,4.795831523,3.16227766,0,-0.104757301,-0.586569213,-0.53812407,0.00976109,-0.107657044,-0.600475893,-0.547293864,,,,,
14,24,3.741657387,4.898979486,0,,,1.72,1,5.744562647,7.280109889,0,-0.107657044,-0.600475893,-0.547293864,0.000530326,-0.107816058,-0.601389356,-0.548451499,,,,,
27,27,5.196152423,5.196152423,0,,,1.73,1,6.32455532,7,0,-0.107816058,-0.601389356,-0.548451499,0.000430343,-0.107945105,-0.602205524,-0.549354831,,,,,
29,13,5.385164807,3.605551275,0,,,1.74,1,6.633249581,5.567764363,0,-0.107945105,-0.602205524,-0.549354831,0.000775519,-0.10817758,-0.603747589,-0.550649198,,,,,
31,32,5.567764363,5.656854249,0,,,1.75,1,4.242640687,4.123105626,0,-0.10817758,-0.603747589,-0.550649198,0.007103446,-0.110293476,-0.612724576,-0.559373261,,,,,
22,20,4.69041576,4.472135955,0,,,1.76,1,4.472135955,4.123105626,0,-0.110293476,-0.612724576,-0.559373261,0.005726908,-0.112001709,-0.620364027,-0.566416487,,,,,
24,7,4.898979486,2.645751311,0,,,1.77,1,7.416198487,6.244997998,0,-0.112001709,-0.620364027,-0.566416487,0.000261187,-0.112080045,-0.620944979,-0.566905692,,,,,
10,10,3.16227766,3.16227766,0,,,1.78,1,4.898979486,3.741657387,0,-0.112080045,-0.620944979,-0.566905692,0.005090663,-0.113599469,-0.628388608,-0.572590857,,,,,
21,12,4.582575695,3.464101615,0,,,1.79,1,5.099019514,4.472135955,0,-0.113599469,-0.628388608,-0.572590857,0.002791253,-0.114434508,-0.632646486,-0.576325264,,,,,
25,14,5,3.741657387,0,,,1.8,1,5.385164807,3.741657387,0,-0.114434508,-0.632646486,-0.576325264,0.003409577,-0.115453893,-0.638136044,-0.580139455,,,,,
18,15,4.242640687,3.872983346,0,,,1.81,1,3.605551275,3.605551275,0,-0.115453893,-0.638136044,-0.580139455,0.010900259,-0.118688326,-0.649797958,-0.591801368,,,,,
27,12,5.196152423,3.464101615,0,,,1.82,1,7.745966692,7.681145748,0,-0.118688326,-0.649797958,-0.591801368,6.142E-05,-0.118706751,-0.649940676,-0.591942892,,,,,
45,28,6.708203932,5.291502622,0,,,1.83,1,6.164414003,5,0,-0.118706751,-0.649940676,-0.591942892,0.000836937,-0.118957622,-0.651487149,-0.593197247,,,,,
10,6,3.16227766,2.449489743,0,,,1.84,1,5.099019514,3.464101615,0,-0.118957622,-0.651487149,-0.593197247,0.004087203,-0.120178771,-0.657713813,-0.597427432,,,,,
12,19,3.464101615,4.358898944,0,,,1.85,1,4.123105626,5.477225575,0,-0.120178771,-0.657713813,-0.597427432,0.002228385,-0.120845797,-0.660464031,-0.601080883,,,,,
25,23,5,4.795831523,0,,,1.86,1,4.358898944,5,0,-0.120845797,-0.660464031,-0.601080883,0.002459962,-0.121581971,-0.663672936,-0.60476175,,,,,
25,22,5,4.69041576,0,,,1.87,1,5.196152423,3.741657387,0,-0.121581971,-0.663672936,-0.60476175,0.002920898,-0.12245568,-0.668212866,-0.608030873,,,,,
20,16,4.472135955,4,0,,,1.88,1,5.196152423,4.472135955,0,-0.12245568,-0.668212866,-0.608030873,0.001807885,-0.122997065,-0.671025984,-0.61045202,,,,,
20,15,4.472135955,3.872983346,0,,,1.89,1,3.741657387,4.898979486,0,-0.122997065,-0.671025984,-0.61045202,0.003595973,-0.124071978,-0.675047939,-0.615717994,,,,,
31,42,5.567764363,6.480740698,0,,,1.9,1,5.196152423,5.196152423,0,-0.124071978,-0.675047939,-0.615717994,0.001078518,-0.124395184,-0.676727368,-0.617397424,,,,,
45,27,6.708203932,5.196152423,0,,,1.91,1,5.385164807,3.605551275,0,-0.124395184,-0.676727368,-0.617397424,0.002485627,-0.125139019,-0.68073304,-0.620079357,,,,,
11,14,3.31662479,3.741657387,0,,,1.92,1,5.567764363,5.656854249,0,-0.125139019,-0.68073304,-0.620079357,0.000596999,-0.125318011,-0.681729629,-0.621091893,,,,,
22,11,4.69041576,3.31662479,0,,,1.93,1,4.69041576,4.472135955,0,-0.125318011,-0.681729629,-0.621091893,0.002236686,-0.125987516,-0.684869885,-0.62408601,,,,,
43,15,6.557438524,3.872983346,0,,,1.94,1,4.898979486,2.645751311,0,-0.125987516,-0.684869885,-0.62408601,0.005868168,-0.127737636,-0.693443686,-0.628716391,,,,,
40,21,6.32455532,4.582575695,0,,,1.95,1,3.16227766,3.16227766,0,-0.127737636,-0.693443686,-0.628716391,0.013271515,-0.13166625,-0.705867056,-0.641139761,,,,,
,,,,,,,1.96,1,4.582575695,3.464101615,0,-0.13166625,-0.705867056,-0.641139761,0.003731046,-0.132781388,-0.710977257,-0.645002711,,,,,
,,,,,,,1.97,1,5,3.741657387,0,-0.132781388,-0.710977257,-0.645002711,0.002235512,-0.133450542,-0.71432303,-0.647506457,,,,,
,,,,,,,1.98,1,4.242640687,3.872983346,0,-0.133450542,-0.71432303,-0.647506457,0.003429695,-0.134475922,-0.718673348,-0.651477736,,,,,
,,,,,,,1.99,1,5.196152423,3.464101615,0,-0.134475922,-0.718673348,-0.651477736,0.002181416,-0.135128919,-0.722066421,-0.653739785,,,,,
,,,,,,,2,1,6.708203932,5.291502622,0,-0.135128919,-0.722066421,-0.653739785,0.0002164,-0.135193826,-0.722501824,-0.654083236,,,,,
,,,,,,,2.01,1,3.16227766,2.449489743,0,-0.135193826,-0.722501824,-0.654083236,0.017599728,-0.140380819,-0.738904537,-0.666788723,,,,,
,,,,,,,2.02,1,3.464101615,4.358898944,0,-0.140380819,-0.738904537,-0.666788723,0.003660509,-0.141474952,-0.742694725,-0.671557937,,,,,
,,,,,,,2.03,1,5,4.795831523,0,-0.141474952,-0.742694725,-0.671557937,0.000844748,-0.141728162,-0.743960776,-0.672772291,,,,,
,,,,,,,2.04,1,5,4.69041576,0,-0.141728162,-0.743960776,-0.672772291,0.000895606,-0.141996603,-0.745302982,-0.674031392,,,,,
,,,,,,,2.05,1,4.472135955,4,0,-0.141996603,-0.745302982,-0.674031392,0.002084336,-0.142620601,-0.748093583,-0.676527382,,,,,
,,,,,,,2.06,1,4.472135955,3.872983346,0,-0.142620601,-0.748093583,-0.676527382,0.002219224,-0.14328489,-0.751064377,-0.679100165,,,,,
,,,,,,,2.07,1,5.567764363,6.480740698,0,-0.14328489,-0.751064377,-0.679100165,0.000162267,-0.143333562,-0.751335372,-0.679415596,,,,,
,,,,,,,2.08,1,6.708203932,5.196152423,0,-0.143333562,-0.751335372,-0.679415596,0.000164277,-0.143382837,-0.751665919,-0.679671637,,,,,
,,,,,,,2.09,1,3.31662479,3.741657387,0,-0.143382837,-0.751665919,-0.679671637,0.005599431,-0.145053261,-0.757206087,-0.685921788,,,,,
,,,,,,,2.1,1,4.69041576,3.31662479,0,-0.145053261,-0.757206087,-0.685921788,0.002543646,-0.145814414,-0.76077621,-0.688446247,,,,,
,,,,,,,2.11,1,6.557438524,3.872983346,0,-0.145814414,-0.76077621,-0.688446247,0.000409199,-0.145937123,-0.76158087,-0.688921499,,,,,
,,,,,,,2.12,1,6.32455532,4.582575695,0,-0.145937123,-0.76158087,-0.688921499,0.000297549,-0.146026362,-0.762145263,-0.68933044,,,,,
,,,,,,,2.13,1,4.242640687,3.605551275,1,-0.146026362,-0.762145263,-0.68933044,0.002829135,0.152278559,0.503455329,0.386223245,,,,,
,,,,,,,2.14,1,3.31662479,5.196152423,1,0.152278559,0.503455329,0.386223245,0.978729327,0.152414291,0.503905502,0.386928532,,,,,
,,,,,,,2.15,1,5.656854249,5.291502622,1,0.152414291,0.503905502,0.386928532,0.99363381,0.15242645,0.503974281,0.386992869,,,,,
,,,,,,,2.16,1,5.385164807,3.872983346,1,0.15242645,0.503974281,0.386992869,0.987447803,0.152473717,0.504228823,0.387175934,,,,,
,,,,,,,2.17,1,4.472135955,6.633249581,1,0.152473717,0.504228823,0.387175934,0.993143569,0.15248782,0.504291895,0.387269484,,,,,
,,,,,,,2.18,1,5.385164807,5.830951895,1,0.15248782,0.504291895,0.387269484,0.994096756,0.152498275,0.504348194,0.387330444,,,,,
,,,,,,,2.19,1,3.605551275,3.16227766,1,0.152498275,0.504348194,0.387330444,0.96067584,0.152962191,0.50602087,0.388797478,,,,,
,,,,,,,2.2,1,6.633249581,8.602325267,1,0.152962191,0.50602087,0.388797478,0.998945978,0.152962525,0.506023081,0.388800345,,,,,
,,,,,,,2.21,1,4.358898944,5.477225575,1,0.152962525,0.506023081,0.388800345,0.988884238,0.152999593,0.506184657,0.389003375,,,,,
,,,,,,,2.22,1,3.741657387,6,1,0.152999593,0.506184657,0.389003375,0.987641667,0.153045411,0.506356094,0.389278286,,,,,
,,,,,,,2.23,1,3.31662479,6.08276253,1,0.153045411,0.506356094,0.389278286,0.985230712,0.153110851,0.506573132,0.389676339,,,,,
,,,,,,,2.24,1,4.582575695,3.605551275,1,0.153110851,0.506573132,0.389676339,0.979757458,0.153233779,0.50713646,0.390119563,,,,,
,,,,,,,2.25,1,4.472135955,4.472135955,1,0.153233779,0.50713646,0.390119563,0.984721086,0.153303813,0.507449659,0.390432763,,,,,
,,,,,,,2.26,1,5.477225575,6.480740698,1,0.153303813,0.507449659,0.390432763,0.995777151,0.153309162,0.507478961,0.390467433,,,,,
,,,,,,,2.27,1,4.242640687,4.582575695,1,0.153309162,0.507478961,0.390467433,0.983628506,0.15338957,0.507820102,0.390835907,,,,,
,,,,,,,2.28,1,5.744562647,6,1,0.15338957,0.507820102,0.390835907,0.995573058,0.153395449,0.507853877,0.390871183,,,,,
,,,,,,,2.29,1,3,5.291502622,1,0.153395449,0.507853877,0.390871183,0.97691582,0.153555313,0.508333468,0.391717103,,,,,
,,,,,,,2.3,1,3.872983346,3.741657387,1,0.153555313,0.508333468,0.391717103,0.973090392,0.153772551,0.509174828,0.392529934,,,,,
,,,,,,,2.31,1,5.744562647,5.477225575,1,0.153772551,0.509174828,0.392529934,0.994668274,0.15378108,0.509223818,0.392576645,,,,,
,,,,,,,2.32,1,3.741657387,5,1,0.15378108,0.509223818,0.392576645,0.98239837,0.153874025,0.509571587,0.393041371,,,,,
,,,,,,,2.33,1,5.477225575,5.830951895,1,0.153874025,0.509571587,0.393041371,0.994710447,0.153882419,0.509617562,0.393090315,,,,,
,,,,,,,2.34,1,4.242640687,3.605551275,1,0.153882419,0.509617562,0.393090315,0.97664504,0.154046055,0.510311812,0.393680313,,,,,
,,,,,,,2.35,1,5,7.211102551,1,0.154046055,0.510311812,0.393680313,0.996106223,0.154050603,0.510334554,0.393713113,,,,,
,,,,,,,2.36,1,4.69041576,4.795831523,1,0.154050603,0.510334554,0.393713113,0.988294404,0.15409171,0.51052736,0.393910252,,,,,
,,,,,,,2.37,1,6.403124237,6.08276253,1,0.15409171,0.51052736,0.393910252,0.997038591,0.154094341,0.510544206,0.393926255,,,,,
,,,,,,,2.38,1,4.358898944,3.741657387,1,0.154094341,0.510544206,0.393926255,0.979233765,0.154223712,0.511108121,0.394410317,,,,,
,,,,,,,2.39,1,5.477225575,6.557438524,1,0.154223712,0.511108121,0.394410317,0.996088829,0.154228301,0.511133257,0.39444041,,,,,
,,,,,,,2.4,1,2.645751311,4.123105626,1,0.154228301,0.511133257,0.39444041,0.958228792,0.154751751,0.512518176,0.396598651,,,,,
,,,,,,,2.41,1,5.291502622,5.385164807,1,0.154751751,0.512518176,0.396598651,0.993323696,0.154765123,0.512588934,0.396670661,,,,,
,,,,,,,2.42,1,5.656854249,7.416198487,1,0.154765123,0.512588934,0.396670661,0.997517972,0.154766971,0.512599388,0.396684367,,,,,
,,,,,,,2.43,1,4.472135955,3.464101615,1,0.154766971,0.512599388,0.396684367,0.978570746,0.154904735,0.513215487,0.397161595,,,,,
,,,,,,,2.44,1,3,4.358898944,1,0.154904735,0.513215487,0.397161595,0.968499314,0.155202423,0.514108551,0.398459187,,,,,
,,,,,,,2.45,1,4.123105626,4.69041576,1,0.155202423,0.514108551,0.398459187,0.984386236,0.15527556,0.514410102,0.398802229,,,,,
,,,,,,,2.46,1,3.16227766,4.582575695,1,0.15527556,0.514410102,0.398802229,0.973648484,0.15548388,0.51506887,0.399756874,,,,,
,,,,,,,2.47,1,4,4,1,0.15548388,0.51506887,0.399756874,0.978432977,0.155623421,0.515627034,0.400315038,,,,,
,,,,,,,2.48,1,4.123105626,3.605551275,1,0.155623421,0.515627034,0.400315038,0.976453836,0.155789748,0.516312816,0.400914737,,,,,
,,,,,,,2.49,1,5.291502622,4.582575695,1,0.155789748,0.516312816,0.400914737,0.991208003,0.155812938,0.516435525,0.401021006,,,,,
,,,,,,,2.5,1,4.123105626,5.477225575,1,0.155812938,0.516435525,0.401021006,0.98881146,0.155850493,0.516590368,0.401226703,,,,,
,,,,,,,2.51,1,4.69041576,3.605551275,1,0.155850493,0.516590368,0.401226703,0.982458999,0.155942799,0.517023322,0.401559517,,,,,
,,,,,,,2.52,1,4.472135955,5.291502622,1,0.155942799,0.517023322,0.401559517,0.989978938,0.155972925,0.517158051,0.401718932,,,,,
,,,,,,,2.53,1,3.16227766,4.472135955,1,0.155972925,0.517158051,0.401718932,0.973088255,0.156190198,0.517845128,0.402690604,,,,,
,,,,,,,2.54,1,4.582575695,5.567764363,1,0.156190198,0.517845128,0.402690604,0.991602107,0.156211355,0.517942083,0.402808404,,,,,
,,,,,,,2.55,1,3.872983346,2.645751311,1,0.156211355,0.517942083,0.402808404,0.961871663,0.156647486,0.519631211,0.403962298,,,,,
,,,,,,,2.56,1,3.464101615,4.358898944,1,0.156647486,0.519631211,0.403962298,0.97628238,0.156816244,0.520215805,0.404697896,,,,,
,,,,,,,2.57,1,4,4.472135955,1,0.156816244,0.520215805,0.404697896,0.982834572,0.156904639,0.520569387,0.405093213,,,,,
,,,,,,,2.58,1,3.16227766,4.472135955,1,0.156904639,0.520569387,0.405093213,0.973781496,0.157110862,0.521221521,0.40601547,,,,,
,,,,,,,2.59,1,6.244997998,5.830951895,1,0.157110862,0.521221521,0.40601547,0.996919552,0.157113709,0.521239299,0.406032069,,,,,
,,,,,,,2.6,1,3.605551275,3.464101615,1,0.157113709,0.521239299,0.406032069,0.969021851,0.157401603,0.522277315,0.407029362,,,,,
